"","species","species.code","route","stop","date","year","occ.hist","julday","time.m","cloud.cover","wind","noise","snow.cover","precip","temp","lat","long"
"11699","Great Horned Owl","GHOW","23-2-A",10,"2004-04-14","2004","0000000000000000",105,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11700","Northern Saw-whet Owl","NSWO","23-2-A",10,"2004-04-14","2004","0000000000000000",105,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5041","Barred Owl","BARR","13-2-A",1,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5042","Great Horned Owl","GHOW","13-2-A",1,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5043","Northern Saw-whet Owl","NSWO","13-2-A",1,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5044","Barred Owl","BARR","13-2-A",2,"2005-03-12","2005","0000000000000000",71,5,40,2,2,1.74016686531585,0,-1,NA,NA
"5045","Great Horned Owl","GHOW","13-2-A",2,"2005-03-12","2005","0000000000000000",71,5,40,2,2,1.74016686531585,0,-1,NA,NA
"5046","Northern Saw-whet Owl","NSWO","13-2-A",2,"2005-03-12","2005","0000010110000000",71,5,40,2,2,1.74016686531585,0,-1,NA,NA
"5047","Barred Owl","BARR","13-2-A",3,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5048","Great Horned Owl","GHOW","13-2-A",3,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5049","Northern Saw-whet Owl","NSWO","13-2-A",3,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5050","Barred Owl","BARR","13-2-A",4,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5051","Great Horned Owl","GHOW","13-2-A",4,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5052","Northern Saw-whet Owl","NSWO","13-2-A",4,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5053","Barred Owl","BARR","13-2-A",5,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5054","Great Horned Owl","GHOW","13-2-A",5,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5055","Northern Saw-whet Owl","NSWO","13-2-A",5,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5056","Barred Owl","BARR","13-2-A",6,"2005-03-12","2005","0000000100000000",71,126,60,2,2,1.74016686531585,0,-1,NA,NA
"5057","Great Horned Owl","GHOW","13-2-A",6,"2005-03-12","2005","0000000000000000",71,126,60,2,2,1.74016686531585,0,-1,NA,NA
"5058","Northern Saw-whet Owl","NSWO","13-2-A",6,"2005-03-12","2005","0000000000000000",71,126,60,2,2,1.74016686531585,0,-1,NA,NA
"5059","Barred Owl","BARR","13-2-A",7,"2005-03-12","2005","0000000000000000",71,172.869488536155,40,1,1,1.74016686531585,0,-1,NA,NA
"5060","Great Horned Owl","GHOW","13-2-A",7,"2005-03-12","2005","0000000000000010",71,172.869488536155,40,1,1,1.74016686531585,0,-1,NA,NA
"5061","Northern Saw-whet Owl","NSWO","13-2-A",7,"2005-03-12","2005","0000110110000000",71,172.869488536155,40,1,1,1.74016686531585,0,-1,NA,NA
"5062","Barred Owl","BARR","13-2-A",8,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5063","Great Horned Owl","GHOW","13-2-A",8,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5064","Northern Saw-whet Owl","NSWO","13-2-A",8,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5065","Barred Owl","BARR","13-2-A",9,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5066","Great Horned Owl","GHOW","13-2-A",9,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5067","Northern Saw-whet Owl","NSWO","13-2-A",9,"2005-03-12","2005","0000000000000000",71,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5068","Barred Owl","BARR","13-2-A",10,"2005-03-12","2005","0000000000000000",71,208,30,2,2,1.74016686531585,0,-3,NA,NA
"5069","Great Horned Owl","GHOW","13-2-A",10,"2005-03-12","2005","0000000000000000",71,208,30,2,2,1.74016686531585,0,-3,NA,NA
"5070","Northern Saw-whet Owl","NSWO","13-2-A",10,"2005-03-12","2005","0000110000000000",71,208,30,2,2,1.74016686531585,0,-3,NA,NA
"9961","Barred Owl","BARR","21-4-B",1,"2005-03-14","2005","0000000000000000",73,100,28.7106598984772,0,3,3,0,-4,NA,NA
"9962","Great Horned Owl","GHOW","21-4-B",1,"2005-03-14","2005","0000000000000000",73,100,28.7106598984772,0,3,3,0,-4,NA,NA
"9963","Northern Saw-whet Owl","NSWO","21-4-B",1,"2005-03-14","2005","0000100111000000",73,100,28.7106598984772,0,3,3,0,-4,NA,NA
"9964","Barred Owl","BARR","21-4-B",2,"2005-03-14","2005","0000000000000000",73,130,28.7106598984772,1,2,3,0,-7,NA,NA
"9965","Great Horned Owl","GHOW","21-4-B",2,"2005-03-14","2005","0000000000000000",73,130,28.7106598984772,1,2,3,0,-7,NA,NA
"9966","Northern Saw-whet Owl","NSWO","21-4-B",2,"2005-03-14","2005","0000000010000000",73,130,28.7106598984772,1,2,3,0,-7,NA,NA
"9967","Barred Owl","BARR","21-4-B",3,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9968","Great Horned Owl","GHOW","21-4-B",3,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9969","Northern Saw-whet Owl","NSWO","21-4-B",3,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9970","Barred Owl","BARR","21-4-B",4,"2005-03-14","2005","0000100000001000",73,191,28.7106598984772,1,2,3,0,-8,NA,NA
"9971","Great Horned Owl","GHOW","21-4-B",4,"2005-03-14","2005","0000000000000000",73,191,28.7106598984772,1,2,3,0,-8,NA,NA
"9972","Northern Saw-whet Owl","NSWO","21-4-B",4,"2005-03-14","2005","0000100001111011",73,191,28.7106598984772,1,2,3,0,-8,NA,NA
"9973","Barred Owl","BARR","21-4-B",5,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9974","Great Horned Owl","GHOW","21-4-B",5,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9975","Northern Saw-whet Owl","NSWO","21-4-B",5,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9976","Barred Owl","BARR","21-4-B",6,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9977","Great Horned Owl","GHOW","21-4-B",6,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9978","Northern Saw-whet Owl","NSWO","21-4-B",6,"2005-03-14","2005","0000000000000000",73,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"9979","Barred Owl","BARR","21-4-B",7,"2005-03-14","2005","0000000000110000",73,279,28.7106598984772,1,4,3,0,-10,NA,NA
"9980","Great Horned Owl","GHOW","21-4-B",7,"2005-03-14","2005","0000000000000000",73,279,28.7106598984772,1,4,3,0,-10,NA,NA
"9981","Northern Saw-whet Owl","NSWO","21-4-B",7,"2005-03-14","2005","0000000011110000",73,279,28.7106598984772,1,4,3,0,-10,NA,NA
"9982","Barred Owl","BARR","21-4-B",8,"2005-03-14","2005","0000000000000000",73,309,28.7106598984772,1,4,3,0,-7,NA,NA
"9983","Great Horned Owl","GHOW","21-4-B",8,"2005-03-14","2005","0000000000000000",73,309,28.7106598984772,1,4,3,0,-7,NA,NA
"9984","Northern Saw-whet Owl","NSWO","21-4-B",8,"2005-03-14","2005","1110000010000000",73,309,28.7106598984772,1,4,3,0,-7,NA,NA
"9985","Barred Owl","BARR","21-4-B",9,"2005-03-14","2005","0000000000111000",73,335,28.7106598984772,0,3,3,0,-9,NA,NA
"9986","Great Horned Owl","GHOW","21-4-B",9,"2005-03-14","2005","0000000000000000",73,335,28.7106598984772,0,3,3,0,-9,NA,NA
"9987","Northern Saw-whet Owl","NSWO","21-4-B",9,"2005-03-14","2005","0000100000000000",73,335,28.7106598984772,0,3,3,0,-9,NA,NA
"9988","Barred Owl","BARR","21-4-B",10,"2005-03-14","2005","0000000000000000",73,362,28.7106598984772,0,2,3,0,-10,NA,NA
"9989","Great Horned Owl","GHOW","21-4-B",10,"2005-03-14","2005","0000000000000000",73,362,28.7106598984772,0,2,3,0,-10,NA,NA
"9990","Northern Saw-whet Owl","NSWO","21-4-B",10,"2005-03-14","2005","0000010000000000",73,362,28.7106598984772,0,2,3,0,-10,NA,NA
"4381","Barred Owl","BARR","12-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4382","Great Horned Owl","GHOW","12-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4383","Northern Saw-whet Owl","NSWO","12-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4384","Barred Owl","BARR","12-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4385","Great Horned Owl","GHOW","12-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4386","Northern Saw-whet Owl","NSWO","12-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4387","Barred Owl","BARR","12-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4388","Great Horned Owl","GHOW","12-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4389","Northern Saw-whet Owl","NSWO","12-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4390","Barred Owl","BARR","12-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4391","Great Horned Owl","GHOW","12-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4392","Northern Saw-whet Owl","NSWO","12-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4393","Barred Owl","BARR","12-3-A",5,"2005-03-17","2005","0000000000000000",76,68,50,1,1,3,0,5,NA,NA
"4394","Great Horned Owl","GHOW","12-3-A",5,"2005-03-17","2005","0000000000000000",76,68,50,1,1,3,0,5,NA,NA
"4395","Northern Saw-whet Owl","NSWO","12-3-A",5,"2005-03-17","2005","0000100000011010",76,68,50,1,1,3,0,5,NA,NA
"4396","Barred Owl","BARR","12-3-A",6,"2005-03-17","2005","0000000000000000",76,90,40,3,1,3,0,5,NA,NA
"4397","Great Horned Owl","GHOW","12-3-A",6,"2005-03-17","2005","0000000000000000",76,90,40,3,1,3,0,5,NA,NA
"4398","Northern Saw-whet Owl","NSWO","12-3-A",6,"2005-03-17","2005","0000110000000000",76,90,40,3,1,3,0,5,NA,NA
"4399","Barred Owl","BARR","12-3-A",7,"2005-03-17","2005","0000000000000000",76,106,30,2,1,3,0,4,NA,NA
"4400","Great Horned Owl","GHOW","12-3-A",7,"2005-03-17","2005","0000000000000000",76,106,30,2,1,3,0,4,NA,NA
"4401","Northern Saw-whet Owl","NSWO","12-3-A",7,"2005-03-17","2005","0010000000000000",76,106,30,2,1,3,0,4,NA,NA
"4402","Barred Owl","BARR","12-3-A",8,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4403","Great Horned Owl","GHOW","12-3-A",8,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4404","Northern Saw-whet Owl","NSWO","12-3-A",8,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4405","Barred Owl","BARR","12-3-A",9,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4406","Great Horned Owl","GHOW","12-3-A",9,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4407","Northern Saw-whet Owl","NSWO","12-3-A",9,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4408","Barred Owl","BARR","12-3-A",10,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4409","Great Horned Owl","GHOW","12-3-A",10,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4410","Northern Saw-whet Owl","NSWO","12-3-A",10,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7741","Barred Owl","BARR","16-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7742","Great Horned Owl","GHOW","16-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7743","Northern Saw-whet Owl","NSWO","16-3-A",1,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7744","Barred Owl","BARR","16-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7745","Great Horned Owl","GHOW","16-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7746","Northern Saw-whet Owl","NSWO","16-3-A",2,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7747","Barred Owl","BARR","16-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7748","Great Horned Owl","GHOW","16-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7749","Northern Saw-whet Owl","NSWO","16-3-A",3,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7750","Barred Owl","BARR","16-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7751","Great Horned Owl","GHOW","16-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7752","Northern Saw-whet Owl","NSWO","16-3-A",4,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"7753","Barred Owl","BARR","16-3-A",5,"2005-03-17","2005","0000000000000000",76,108,50,2,1,3,0,1,NA,NA
"7754","Great Horned Owl","GHOW","16-3-A",5,"2005-03-17","2005","0000000000000000",76,108,50,2,1,3,0,1,NA,NA
"7755","Northern Saw-whet Owl","NSWO","16-3-A",5,"2005-03-17","2005","0000010000000000",76,108,50,2,1,3,0,1,NA,NA
"7756","Barred Owl","BARR","16-3-A",6,"2005-03-17","2005","0000000000000000",76,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
